provnum,state,market,cluster,provname,mdscensus,hrs_cna_ctr,hrs_lpn_ctr,hrs_rn_ctr,cna_ctr/census,lpn_ctr/census,rn_ctr/census,state_cna_ctr/census,state_lpn_ctr/census,state_rn_ctr/census,market_cna_ctr/census,market_lpn_ctr/census,market_rn_ctr/census,cna_above_state,ensign_cna_ctr/census,ensign_lpn_ctr/census,ensign_rn_ctr/census,lpn_above_state,rn_above_state,cna_above_market,lpn_above_market,rn_above_market,cna_above_ensign,lpn_above_ensign,rn_above_ensign,state_cna_diff,state_lpn_diff,state_rn_diff,market_cna_diff,market_lpn_diff,market_rn_diff,ensign_cna_diff,ensign_lpn_diff,ensign_rn_diff
056328,CA,Touchstone 2.0,The Empire,PREMIER CARE CENTER FOR PALM SPRINGS,228.15698924731183,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0545794877497312,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0545794877497312,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
056360,CA,Touchstone 2.0,The Tough Ones,ARBOR GLEN CARE CENTER,249.67526881720428,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0545794877497312,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0545794877497312,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
056372,CA,Touchstone 2.0,The Empire,BROOKSIDE HEALTHCARE CENTER,243.2935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0545794877497312,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0545794877497312,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055756,CA,Flagstone No Cal,Northern California,CLOVERDALE HEALTHCARE CENTER,138.58279569892474,30.5,0.0,0.0,0.220085039027948,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0637163643760301,0.0,0.0125966334481252,True,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,False,False,True,False,False,0.1636085795952193,-0.0195179415764022,-0.0108959349072108,0.1563686746519179,0.0,-0.0125966334481252,0.16581886255310846,-0.018905057365916893,-0.014328727864678642
055734,CA,Flagstone No Cal,Northern California,UKIAH POST ACUTE,105.8483870967742,17.17,0.0,8.0,0.1622131472282327,0.0,0.0755798006887514,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0637163643760301,0.0,0.0125966334481252,True,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,True,True,False,True,True,False,True,0.10573668779550402,-0.0195179415764022,0.0646838657815406,0.09849678285220262,0.0,0.0629831672406262,0.10794697075339318,-0.018905057365916893,0.061251072824072765
555258,CA,Flagstone No Cal,Northern California,VALLEY OF THE MOON POST ACUTE,71.47096774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0637163643760301,0.0,0.0125966334481252,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0637163643760301,0.0,-0.0125966334481252,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055987,CA,Flagstone No Cal,Northern California,BROADWAY VILLA POST ACUTE,294.7913978494624,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0637163643760301,0.0,0.0125966334481252,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0637163643760301,0.0,-0.0125966334481252,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
056411,CA,Flagstone No Cal,Northern California,PARK VIEW POST ACUTE,341.88817204301074,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0637163643760301,0.0,0.0125966334481252,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0637163643760301,0.0,-0.0125966334481252,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
056215,CA,Flagstone No Cal,Northern California,NORTHBROOK HEALTHCARE CENTER,119.13010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0637163643760301,0.0,0.0125966334481252,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0637163643760301,0.0,-0.0125966334481252,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
555438,CA,Legend Prior Owner Activity (former Keiro LA),Legend Prior Owner Activity (former Keiro LA),KEI-AI LOS ANGELES HEALTHCARE CENTER,844.3344086021505,135.0,8.5,0.0,0.1598892555184398,0.0100671012733832,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.1598892555184398,0.0100671012733832,0.0,True,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,True,False,False,0.1034127960857111,-0.009450840303019,-0.0108959349072108,0.0,0.0,0.0,0.10562307904360027,-0.008837956092533693,-0.014328727864678642
055519,CA,Momentum,GOAT,DOWNEY POST ACUTE,209.4655913978495,30.0,0.0,8.0,0.1432216136301802,0.0,0.0381924303013814,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,True,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,True,True,False,True,True,False,True,0.08674515419745152,-0.0195179415764022,0.027296495394170596,0.1229098468412888,-0.0031396129450437,0.0177150839723525,0.08895543715534068,-0.018905057365916893,0.023863702436702758
555257,CA,Momentum,LTD,PALM TERRACE HEALTHCARE & REHABILITATION CENTER,270.2763440860215,32.0,0.0,0.0,0.1183973392425912,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,True,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,False,False,True,False,False,0.0619208798098625,-0.0195179415764022,-0.0108959349072108,0.09808557245369981,-0.0031396129450437,-0.0204773463290289,0.06413116276775166,-0.018905057365916893,-0.014328727864678642
555765,CA,Momentum,Alpha,THE HILLS POST ACUTE,371.5956989247312,16.0,17.5,8.5,0.0430575489606,0.0470941941756562,0.0228743228853187,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,True,True,True,True,True,False,True,True,-0.013418910472128696,0.027576252599253996,0.011978387978107899,0.022745782171708605,0.043954581230612494,0.002396976556289801,-0.011208627514239532,0.028189136809739303,0.008545595020640057
555259,CA,Momentum,LTD,MAINPLACE POST ACUTE,400.68172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
555070,CA,Momentum,Alpha,SOUTHLAND,279.9247311827957,0.0,0.0,40.0,0.0,0.0,0.1428955556409173,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,True,False,False,True,False,False,True,-0.0564764594327287,-0.0195179415764022,0.1319996207337065,-0.0203117667888914,-0.0031396129450437,0.1224182093118884,-0.054266176474839535,-0.018905057365916893,0.12856682777623865
555249,CA,Momentum,LTD,SEA CLIFF HEALTHCARE CENTER,488.51935483870966,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055430,CA,Momentum,Alpha,WHITTIER HILLS HEALTH CARE CTR,373.3290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055570,CA,Momentum,GOAT,ST ELIZABETH HEALTHCARE CENTER,171.8301075268817,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055689,CA,Momentum,GOAT,WINDSOR GARDENS CARE CENTER OF FULLERTON,203.48172043010757,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055706,CA,Momentum,Alpha,THE ORCHARD - POST ACUTE CARE,365.56236559139785,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
056014,CA,Momentum,LTD,BROOKFIELD HEALTHCARE CENTER,155.041935483871,0.0,0.0,16.0,0.0,0.0,0.1031978861078168,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,True,False,False,True,False,False,True,-0.0564764594327287,-0.0195179415764022,0.092301951200606,-0.0203117667888914,-0.0031396129450437,0.0827205397787879,-0.054266176474839535,-0.018905057365916893,0.08886915824313815
056104,CA,Momentum,LTD,ROSE VILLA HEALTH CARE CENTER,131.6064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
056267,CA,Momentum,Alpha,WINDSOR GARDENS CONV CENTER OF HAWTHORNE,184.23763440860213,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055353,CA,Momentum,GOAT,SHORELINE HEALTHCARE CENTER,177.5344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055237,CA,Momentum,LTD,VICTORIA HEALTHCARE AND REHABILITATION CENTER,221.6096774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0203117667888914,0.0031396129450437,0.0204773463290289,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,-0.0203117667888914,-0.0031396129450437,-0.0204773463290289,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
555306,CA,Keiro South Bay,Keiro South Bay,KEI-AI SOUTH BAY HEALTHCARE CENTER,257.3451612903226,15.5,31.5,0.0,0.0602303922183085,0.122403700314627,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0602303922183085,0.122403700314627,0.0,True,0.054266176474839535,0.018905057365916893,0.014328727864678642,True,False,False,False,False,True,True,False,0.003753932785579797,0.1028857587382248,-0.0108959349072108,0.0,0.0,0.0,0.005964215743468962,0.1034986429487101,-0.014328727864678642
555458,CA,NC Islanders,NC Islanders Cluster,GLENWOOD CARE CENTER,272.494623655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
555770,CA,NC Islanders,NC Islanders Cluster,CAMARILLO HEALTHCARE CENTER,318.54623655913974,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
555875,CA,NC Islanders,NC Islanders Cluster,CHANNEL ISLANDS POST ACUTE,319.47849462365593,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
055830,CA,NC Islanders,NC Islanders Cluster,VILLA MARIA POST ACUTE,225.7258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
056189,CA,Closed Operations mk,Closed Operations cl,SAN LUIS POST ACUTE CENTER,182.06989247311827,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
05A411,CA,Held for Sale for Mainstreet,Held for Sale for Mainstreet,SAKURA INTERMEDIATE CARE FACILITY,108.38924731182796,0.0,0.0,0.0,0.0,0.0,0.0,0.0564764594327287,0.0195179415764022,0.0108959349072108,0.0,0.0,0.0,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.0564764594327287,-0.0195179415764022,-0.0108959349072108,0.0,0.0,0.0,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
175550,KS,Emerald Healthcare Market,The Rainmakers Cluster,SHAWNEE POST ACUTE REHABILITATION CENTER,232.48279569892475,48.0,0.0,0.0,0.2064668908324815,0.0,0.0,0.1825616736507029,0.0346652842569315,0.0317647377697065,0.0505698606217101,0.0019944327447254,0.0025101830495166,True,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,False,False,True,False,False,0.0239052171817786,-0.0346652842569315,-0.0317647377697065,0.1558970302107714,-0.0019944327447254,-0.0025101830495166,0.15220071435764196,-0.018905057365916893,-0.014328727864678642
175548,KS,Emerald Healthcare Market,The Rainmakers Cluster,THE HEALTHCARE RESORT OF KANSAS CITY,143.25591397849462,11.98,2.0,0.0,0.0836265649863392,0.0139610292130783,0.0,0.1825616736507029,0.0346652842569315,0.0317647377697065,0.0505698606217101,0.0019944327447254,0.0025101830495166,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,True,False,True,False,False,-0.09893510866436368,-0.020704255043853204,-0.0317647377697065,0.033056704364629104,0.0119665964683529,-0.0025101830495166,0.02936038851149967,-0.004944028152838594,-0.014328727864678642
175551,KS,Emerald Healthcare Market,Royals Cluster,THE HEALTHCARE RESORT OF OLATHE,156.50537634408602,10.0,0.0,2.75,0.0638955685331501,0.0,0.0175712813466162,0.1825616736507029,0.0346652842569315,0.0317647377697065,0.0505698606217101,0.0019944327447254,0.0025101830495166,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,False,True,True,False,True,-0.1186661051175528,-0.0346652842569315,-0.014193456423090303,0.013325707911439992,-0.0019944327447254,0.015061098297099599,0.009629392058310558,-0.018905057365916893,0.0032425534819375563
175298,KS,Emerald Healthcare Market,Royals Cluster,RIVERBEND POST ACUTE REHABILITATION,280.6602150537634,0.0,0.0,0.0,0.0,0.0,0.0,0.1825616736507029,0.0346652842569315,0.0317647377697065,0.0505698606217101,0.0019944327447254,0.0025101830495166,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1825616736507029,-0.0346652842569315,-0.0317647377697065,-0.0505698606217101,-0.0019944327447254,-0.0025101830495166,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
175332,KS,Emerald Healthcare Market,Royals Cluster,ROCK CREEK OF OTTAWA,186.57204301075268,0.0,0.0,0.0,0.0,0.0,0.0,0.1825616736507029,0.0346652842569315,0.0317647377697065,0.0505698606217101,0.0019944327447254,0.0025101830495166,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1825616736507029,-0.0346652842569315,-0.0317647377697065,-0.0505698606217101,-0.0019944327447254,-0.0025101830495166,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
175555,KS,Emerald Healthcare Market,The Rainmakers Cluster,THE HEALTHCARE RESORT OF TOPEKA,188.0903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.1825616736507029,0.0346652842569315,0.0317647377697065,0.0505698606217101,0.0019944327447254,0.0025101830495166,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1825616736507029,-0.0346652842569315,-0.0317647377697065,-0.0505698606217101,-0.0019944327447254,-0.0025101830495166,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
175558,KS,Emerald Healthcare Market,Royals Cluster,THE HEALTHCARE RESORT OF LEAWOOD - IRON HORSE HLTH,162.30322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.1825616736507029,0.0346652842569315,0.0317647377697065,0.0505698606217101,0.0019944327447254,0.0025101830495166,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1825616736507029,-0.0346652842569315,-0.0317647377697065,-0.0505698606217101,-0.0019944327447254,-0.0025101830495166,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
285055,NE,Nebraska Market,Breakthrough Cluster,FALLS CITY NURSING AND REHABILITATION CENTER,103.81935483870969,12.12,0.0,0.0,0.1167412378821774,0.0,0.0,0.1459871618928172,0.0644480705820742,0.0228796882466367,0.0522359968066487,0.0203152437338238,0.0494690002252398,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,False,False,True,False,False,-0.029245924010639815,-0.0644480705820742,-0.0228796882466367,0.0645052410755287,-0.0203152437338238,-0.0494690002252398,0.06247506140733786,-0.018905057365916893,-0.014328727864678642
285238,NE,Nebraska Market,Breakthrough Cluster,KEYSTONE RIDGE POST ACUTE NURSING AND REHAB,196.50967741935483,22.25,0.0,0.0,0.1132259759020322,0.0,0.0,0.1459871618928172,0.0644480705820742,0.0228796882466367,0.0522359968066487,0.0203152437338238,0.0494690002252398,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,False,False,True,False,False,-0.03276118599078501,-0.0644480705820742,-0.0228796882466367,0.060989979095383506,-0.0203152437338238,-0.0494690002252398,0.05895979942719267,-0.018905057365916893,-0.014328727864678642
285130,NE,Nebraska Market,Breakthrough Cluster,BEATRICE HEALTH AND REHABILITATION,191.73440860215052,16.0,0.0,0.0,0.0834487670556829,0.0,0.0,0.1459871618928172,0.0644480705820742,0.0228796882466367,0.0522359968066487,0.0203152437338238,0.0494690002252398,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,True,False,False,True,False,False,-0.06253839483713432,-0.0644480705820742,-0.0228796882466367,0.031212770249034197,-0.0203152437338238,-0.0494690002252398,0.02918259058084336,-0.018905057365916893,-0.014328727864678642
285240,NE,Nebraska Market,Thrive or Die Cluster,OMAHA NURSING AND REHABILITATION CENTER,141.17741935483872,0.0,10.0,18.59,0.0,0.0708328573060664,0.1316782817319776,0.1459871618928172,0.0644480705820742,0.0228796882466367,0.0522359968066487,0.0203152437338238,0.0494690002252398,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,True,True,False,True,True,False,True,True,-0.1459871618928172,0.006384786723992189,0.1087985934853409,-0.0522359968066487,0.05051761357224259,0.0822092815067378,-0.054266176474839535,0.0519277999401495,0.11734955386729895
285135,NE,Nebraska Market,Thrive or Die Cluster,WAYNE COUNTRYVIEW CARE AND REHABILITATION,110.87849462365593,0.0,0.0,18.31,0.0,0.0,0.1651357196194614,0.1459871618928172,0.0644480705820742,0.0228796882466367,0.0522359968066487,0.0203152437338238,0.0494690002252398,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,True,False,False,True,False,False,True,-0.1459871618928172,-0.0644480705820742,0.14225603137282472,-0.0522359968066487,-0.0203152437338238,0.11566671939422161,-0.054266176474839535,-0.018905057365916893,0.15080699175478277
285183,NE,Nebraska Market,Thrive or Die Cluster,COLONIAL MANOR OF RANDOLPH,107.71935483870968,0.0,5.5,0.0,0.0,0.0510586050968765,0.0,0.1459871618928172,0.0644480705820742,0.0228796882466367,0.0522359968066487,0.0203152437338238,0.0494690002252398,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,True,False,False,True,False,-0.1459871618928172,-0.013389465485197705,-0.0228796882466367,-0.0522359968066487,0.0307433613630527,-0.0494690002252398,-0.054266176474839535,0.0321535477309596,-0.014328727864678642
165268,IA,Heartstone Market,Iowa Storm Cluster,REHABILITATION CENTER OF DES MOINES,193.2978494623656,18.75,12.5,12.5,0.0970005618383796,0.0646670412255864,0.0646670412255864,0.1560961308183997,0.0439667969013298,0.0259108606092517,0.0295172051776724,0.0414838634081989,0.0313133697723259,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,True,True,True,True,True,True,True,True,-0.05909556898002011,0.020700244324256607,0.03875618061633471,0.0674833566607072,0.023183177817387504,0.03335367145326051,0.042734385363540066,0.04576198385966951,0.050338313360907765
165245,IA,Heartstone Market,Twisted Sisters Cluster,HILLCREST HEALTH CARE CENTER,124.83978494623656,10.0,23.0,5.5,0.0801026692276552,0.184236139223607,0.0440564680752103,0.1560961308183997,0.0439667969013298,0.0259108606092517,0.0295172051776724,0.0414838634081989,0.0313133697723259,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,True,True,True,True,True,True,True,True,-0.07599346159074451,0.1402693423222772,0.0181456074659586,0.050585464049982806,0.1427522758154081,0.0127430983028844,0.025836492752815667,0.1653310818576901,0.029727740210531657
165444,IA,Heartstone Market,Twisted Sisters Cluster,WEST BEND HEALTH AND REHABILITATION,101.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1560961308183997,0.0439667969013298,0.0259108606092517,0.0295172051776724,0.0414838634081989,0.0313133697723259,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1560961308183997,-0.0439667969013298,-0.0259108606092517,-0.0295172051776724,-0.0414838634081989,-0.0313133697723259,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
165428,IA,Heartstone Market,Twisted Sisters Cluster,CAREAGE HILLS REHABILITATION AND HEALTHCARE,110.91505376344084,0.0,0.0,0.0,0.0,0.0,0.0,0.1560961308183997,0.0439667969013298,0.0259108606092517,0.0295172051776724,0.0414838634081989,0.0313133697723259,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1560961308183997,-0.0439667969013298,-0.0259108606092517,-0.0295172051776724,-0.0414838634081989,-0.0313133697723259,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
165362,IA,Heartstone Market,Iowa Storm Cluster,CLARION WELLNESS AND REHABILITATION CENTER,131.69569892473118,0.0,0.0,0.0,0.0,0.0,0.0,0.1560961308183997,0.0439667969013298,0.0259108606092517,0.0295172051776724,0.0414838634081989,0.0313133697723259,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,False,False,False,False,False,False,False,-0.1560961308183997,-0.0439667969013298,-0.0259108606092517,-0.0295172051776724,-0.0414838634081989,-0.0313133697723259,-0.054266176474839535,-0.018905057365916893,-0.014328727864678642
165156,IA,Heartstone Market,Iowa Storm Cluster,FORT DODGE HEALTH AND REHABILITATION,164.2311827956989,0.0,0.0,13.0,0.0,0.0,0.0791567093331587,0.1560961308183997,0.0439667969013298,0.0259108606092517,0.0295172051776724,0.0414838634081989,0.0313133697723259,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,False,True,False,False,True,False,False,True,-0.1560961308183997,-0.0439667969013298,0.053245848723907,-0.0295172051776724,-0.0414838634081989,0.0478433395608328,-0.054266176474839535,-0.018905057365916893,0.06482798146848005
525348,WI,Wisconsin Market,Gateway WI,GREENTREE HEALTH AND REHAB CTR,91.95913978494625,6.0,3.75,33.25,0.0652463693552536,0.0407789808470335,0.3615736301770304,0.0976958403190372,0.0382037582673468,0.0267523615091767,0.0326231846776268,0.0568046704632993,0.2335888261462,False,0.054266176474839535,0.018905057365916893,0.014328727864678642,True,True,True,False,True,True,True,True,-0.0324494709637836,0.0025752225796866965,0.3348212686678537,0.0326231846776268,-0.016025689616265805,0.12798480403083043,0.010980192880414068,0.021873923481116605,0.3472449023123518
